Year,Month,Day,Return
1977,6,13,0.2844
1977,6,14,1.1343
1977,6,15,-0.2403
1977,6,16,0.2309
1977,6,17,0.1202
1977,6,20,0.4501
1977,6,21,0.3187
1977,6,22,-0.2779
1977,6,23,0.1593
1977,6,24,0.5665
1977,6,27,-0.2075
1977,6,28,-0.8318
1977,6,29,-0.03
1977,6,30,0.3696
1977,7,1,-0.3782
1977,7,5,-0.01
1977,7,6,-0.5095
1977,7,7,0.3515
1977,7,8,-0.1401
1977,7,11,-0.2405
1977,7,12,-0.1005
1977,7,13,0.1408
1977,7,15,0.5924
1977,7,18,0.7686
1977,7,19,0.8321
1977,7,20,-0.0589
1977,7,21,-0.1376
1977,7,22,0.0787
1977,7,25,-0.8065
1977,7,26,-0.5751
1977,7,27,-1.6256
1977,7,28,0.1521
1977,7,29,0.0607
1977,8,1,0.2731
1977,8,2,-0.6255
1977,8,3,-0.132
1977,8,4,0.3761
1977,8,5,0.0203
1977,8,8,-0.7797
1977,8,9,0.0612
1977,8,10,0.8873
1977,8,11,-0.7683
1977,8,12,-0.2852
1977,8,15,0.3065
1977,8,16,-0.4583
1977,8,17,0.0102
1977,8,18,-0.0614
1977,8,19,-0.174
1977,8,22,0.2872
1977,8,23,-0.1738
1977,8,24,-0.3995
1977,8,25,-1.1108
1977,8,26,-0.0936
1977,8,29,0.8953
1977,8,30,-0.5572
1977,8,31,0.4046
1977,9,1,0.062
1977,9,2,0.6403
1977,9,6,0.2668
1977,9,7,0.307
1977,9,8,-0.7448
1977,9,9,-0.9354
1977,9,12,-0.3528
1977,9,13,0.0625
1977,9,14,0.4787
1977,9,15,0.2589
1977,9,16,-0.3306
1977,9,19,-0.653
1977,9,20,0.0417
1977,9,21,-0.8239
1977,9,22,-0.0105
1977,9,23,-0.0526
1977,9,26,0.3577
1977,9,27,-0.1468
1977,9,28,0.0735
1977,9,29,0.5666
1977,9,30,0.7094
1977,10,3,0.2175
1977,10,4,-0.7339
1977,10,5,-0.3645
1977,10,6,0.3867
1977,10,7,-0.0833
1977,10,10,-0.2292
1977,10,11,-0.8564
1977,10,12,-0.9375
1977,10,13,-0.6168
1977,10,14,0.107
1977,10,17,-0.0962
1977,10,18,-0.0107
1977,10,19,-1.1556
1977,10,20,0.3139
1977,10,21,-0.3777
1977,10,24,-0.7474
1977,10,25,-0.6875
1977,10,26,1.2088
1977,10,27,0.2606
1977,10,28,0.3032
1977,10,31,-0.3023
1977,11,1,-1.0721
1977,11,2,-0.7006
1977,11,3,0.0551
1977,11,4,0.9035
1977,11,7,0.7753
1977,11,8,0.1842
1977,11,9,0.5624
1977,11,10,1.8606
1977,11,11,1.3409
1977,11,14,-0.6876
1977,11,15,0.6399
1977,11,16,-0.5004
1977,11,17,-0.3038
1977,11,18,0.1786
1977,11,21,-0.0839
1977,11,22,0.8819
1977,11,23,0.4163
1977,11,25,0.2073
1977,11,28,-0.6723
1977,11,29,-1.5514
1977,11,30,0.2961
1977,12,1,-0.1476
1977,12,2,-0.0211
1977,12,5,-0.4225
1977,12,6,-1.5275
1977,12,7,-0.0539
1977,12,8,0.194
1977,12,9,0.7423
1977,12,12,-0.0214
1977,12,13,-0.0748
1977,12,14,0.5024
1977,12,15,-0.5105
1977,12,16,-0.1603
1977,12,19,-0.7602
1977,12,20,-0.205
1977,12,21,0.5946
1977,12,22,0.806
1977,12,23,0.9488
1977,12,27,0
1977,12,28,0.0634
1977,12,29,0.2005
1977,12,30,0.1685
1978,1,3,-1.346
1978,1,4,-0.3198
1978,1,5,-0.834
1978,1,6,-1.2077
1978,1,9,-1.0696
1978,1,10,-0.5185
1978,1,11,-0.4769
1978,1,12,0.0891
1978,1,13,-0.1447
1978,1,16,-0.2899
1978,1,17,0.5032
1978,1,18,0.7566
1978,1,19,-0.519
1978,1,20,-0.222
1978,1,23,-0.7231
1978,1,24,0.0112
1978,1,25,0.1569
1978,1,26,-0.9061
1978,1,27,0
1978,1,30,0.858
1978,1,31,-0.1007
1978,2,1,0.7619
1978,2,2,0.2224
1978,2,3,-0.5658
1978,2,6,-0.1339
1978,2,7,0.9274
1978,2,8,0.5535
1978,2,9,-0.5835
1978,2,10,-0.2436
1978,2,13,-0.2442
1978,2,14,-0.9125
1978,2,15,-0.2358
1978,2,16,-0.8443
1978,2,17,-0.1362
1978,2,21,-0.4206
1978,2,22,-0.0343
1978,2,23,0.0914
1978,2,24,0.9699
1978,2,27,-0.8702
1978,2,28,-0.7752
1978,3,1,0.1723
1978,3,2,0.1491
1978,3,3,0.1489
1978,3,6,-0.6289
1978,3,7,0.5293
1978,3,8,0.5495
1978,3,9,0.0569
1978,3,10,1.1264
1978,3,13,0.0788
1978,3,14,0.4497
1978,3,15,-0.2574
1978,3,16,0.4376
1978,3,17,0.7709
1978,3,20,0.6874
1978,3,21,-1.1341
1978,3,22,-0.3564
1978,3,23,-0.1229
1978,3,27,-0.5483
1978,3,28,0.7089
1978,3,29,0.1564
1978,3,30,-0.2566
1978,3,31,-0.2237
1978,4,3,-0.8407
1978,4,4,0.4522
1978,4,5,0.8778
1978,4,6,0.1673
1978,4,7,0.4232
1978,4,10,0.3549
1978,4,11,-0.2652
1978,4,12,-0.1551
1978,4,13,0.9655
1978,4,14,2.1323
1978,4,17,1.6466
1978,4,18,-1.0799
1978,4,19,0.4602
1978,4,20,0.7245
1978,4,21,-0.2116
1978,4,24,1.5158
1978,4,25,0.9084
1978,4,26,0.1863
1978,4,27,-0.9915
1978,4,28,1.0119
1978,5,1,0.8675
1978,5,2,-0.43
1978,5,3,-1.018
1978,5,4,-0.3428
1978,5,5,0.6255
1978,5,8,-0.3522
1978,5,9,-0.3015
1978,5,10,0.0209
1978,5,11,1.3344
1978,5,12,0.8951
1978,5,15,0.7036
1978,5,16,0.5974
1978,5,17,0.2516
1978,5,18,-0.9839
1978,5,19,-0.507
1978,5,22,0.9886
1978,5,23,-1.0496
1978,5,24,-0.9893
1978,5,25,-0.2884
1978,5,26,-0.2273
1978,5,30,0.2899
1978,5,31,0.3923
1978,6,1,0.1131
1978,6,2,0.8115
1978,6,5,1.8443
1978,6,6,0.3702
1978,6,7,-0.1994
1978,6,8,0.0899
1978,6,9,-0.2794
1978,6,12,-0.3803
1978,6,13,0.0201
1978,6,14,-0.0904
1978,6,15,-1.146
1978,6,16,-0.9355
1978,6,19,0.0719
1978,6,20,-1.0052
1978,6,21,-0.5181
1978,6,22,0.2396
1978,6,23,-0.4052
1978,6,26,-1.3041
1978,6,27,0.4017
1978,6,28,0.4422
1978,6,29,0.1782
1978,6,30,-0.0419
1978,7,3,-0.4606
1978,7,5,-0.8623
1978,7,6,0.053
1978,7,7,0.6043
1978,7,10,0.4005
1978,7,11,0.6928
1978,7,12,0.3232
1978,7,13,0.0104
1978,7,14,1.3818
1978,7,17,0.205
1978,7,18,-0.9307
1978,7,19,1.2904
1978,7,20,-0.0917
1978,7,21,-0.2856
1978,7,24,-0.0307
1978,7,25,0.7368
1978,7,26,0.6501
1978,7,27,0.4643
1978,7,28,0.4621
1978,7,31,0.68
1978,8,1,-0.0199
1978,8,2,2.2452
1978,8,3,0.5733
1978,8,4,0.3961
1978,8,7,-0.356
1978,8,8,0.4442
1978,8,9,0.4711
1978,8,10,-0.8038
1978,8,11,0.2894
1978,8,14,0.0096
1978,8,15,-0.1154
1978,8,16,0.7703
1978,8,17,0.4109
1978,8,18,-0.3331
1978,8,21,-0.8021
1978,8,22,0.4043
1978,8,23,0.5752
1978,8,24,0.162
1978,8,25,-0.1713
1978,8,28,-0.8961
1978,8,29,-0.5483
1978,8,30,0.0774
1978,8,31,-0.174
1978,9,1,0.3776
1978,9,5,0.7813
1978,9,6,0.8518
1978,9,7,0.038
1978,9,8,1.2996
1978,9,11,0.1779
1978,9,12,0.0093
1978,9,13,-0.6075
1978,9,14,-1.1661
1978,9,15,-0.9324
1978,9,18,-0.874
1978,9,19,-0.6589
1978,9,20,-0.7803
1978,9,21,0.1671
1978,9,22,-0.0589
1978,9,25,0.0196
1978,9,26,0.7461
1978,9,27,-0.9355
1978,9,28,0.2951
1978,9,29,0.5689
1978,10,2,0.4096
1978,10,3,-0.3497
1978,10,4,0.4483
1978,10,5,0.2038
1978,10,6,0.2421
1978,10,9,1.0336
1978,10,10,-0.1243
1978,10,11,0.8903
1978,10,12,-0.4839
1978,10,13,-0.2098
1978,10,16,-1.9587
1978,10,17,-1.3157
1978,10,18,-0.7604
1978,10,19,-1.1543
1978,10,20,-1.3893
1978,10,23,0.2348
1978,10,24,-0.7028
1978,10,25,-0.1846
1978,10,26,-1.3154
1978,10,27,-1.4995
1978,10,30,0.4969
1978,10,31,-2.0093
1978,11,1,3.9721
1978,11,2,-1.2803
1978,11,3,0.5962
1978,11,6,-1.0293
1978,11,7,-1.4077
1978,11,8,0.6393
1978,11,9,-0.0318
1978,11,10,0.3707
1978,11,13,-1.7305
1978,11,14,-0.6872
1978,11,15,0.2379
1978,11,16,1.0786
1978,11,17,0.7577
1978,11,20,0.8791
1978,11,21,-0.252
1978,11,22,0.4947
1978,11,24,0.3247
1978,11,27,0.2088
1978,11,28,-0.8751
1978,11,29,-1.4714
1978,11,30,1.0133
1978,12,1,1.6684
1978,12,4,-0.135
1978,12,5,1.3417
1978,12,6,0.0513
1978,12,7,-0.4206
1978,12,8,-0.4635
1978,12,11,0.4967
1978,12,12,-0.5355
1978,12,13,-0.5487
1978,12,14,-0.0208
1978,12,15,-0.7393
1978,12,18,-1.9826
1978,12,19,0.8562
1978,12,20,0.4669
1978,12,21,0.0317
1978,12,22,1.6894
1978,12,26,1.2564
1978,12,27,-0.8819
1978,12,28,-0.3931
1978,12,29,-0.1766
1979,1,2,0.6451
1979,1,3,1.1062
1979,1,4,0.7975
1979,1,5,0.5579
1979,1,8,-0.3329
1979,1,9,0.5364
1979,1,10,-0.5638
1979,1,11,0.3341
1979,1,12,0.8375
1979,1,15,0.7605
1979,1,16,-1.2216
1979,1,17,0.0201
1979,1,18,0.2413
1979,1,19,0.0301
1979,1,22,0.1504
1979,1,23,0.7007
1979,1,24,-0.4374
1979,1,25,1.0284
1979,1,26,0.6621
1979,1,29,-0.3043
1979,1,30,-0.4924
1979,1,31,-1.1084
1979,2,1,0.03
1979,2,2,-0.4602
1979,2,5,-1.4171
1979,2,6,-0.0408
1979,2,7,-0.9077
1979,2,8,0.5043
1979,2,9,0.2253
1979,2,12,0.3372
1979,2,13,0.7434
1979,2,14,-0.0606
1979,2,15,-0.1416
1979,2,16,-0.0608
1979,2,20,0.7601
1979,2,21,-0.352
1979,2,22,-0.7469
1979,2,23,-0.5593
1979,2,26,-0.1125
1979,2,27,-1.5767
1979,2,28,0.156
1979,3,1,0.644
1979,3,2,0.0722
1979,3,5,1.1241
1979,3,6,-0.1938
1979,3,7,0.5824
1979,3,8,1.1581
1979,3,9,-0.0402
1979,3,12,0.1306
1979,3,13,0.1706
1979,3,14,-0.1302
1979,3,15,0.1504
1979,3,16,0.8312
1979,3,19,0.3675
1979,3,20,-0.5541
1979,3,21,0.7463
1979,3,22,0.4148
1979,3,23,-0.0689
1979,3,26,-0.5512
1979,3,27,1.4252
1979,3,28,-0.3513
1979,3,29,-0.0881
1979,3,30,-0.4312
1979,4,2,-0.6792
1979,4,3,1.4866
1979,4,4,0.2441
1979,4,5,0.5943
1979,4,6,-0.0775
1979,4,9,-0.3004
1979,4,10,0.4569
1979,4,11,-0.9967
1979,4,12,-0.303
1979,4,16,-0.8627
1979,4,17,0.1187
1979,4,18,0.4544
1979,4,19,-0.413
1979,4,20,-0.0494
1979,4,23,0.3359
1979,4,24,0.6203
1979,4,25,0.2935
1979,4,26,-0.478
1979,4,27,-0.2059
1979,4,30,-0.0393
1979,5,1,-0.0786
1979,5,2,0.0393
1979,5,3,0.0885
1979,5,4,-1.1001
1979,5,7,-1.6586
1979,5,8,0.1515
1979,5,9,0.2924
1979,5,10,-0.9451
1979,5,11,0
1979,5,14,-0.4669
1979,5,15,0.0816
1979,5,16,0.2853
1979,5,17,1.5444
1979,5,18,-0.01
1979,5,21,0.2101
1979,5,22,0.3695
1979,5,23,-0.6268
1979,5,24,0.0501
1979,5,25,0.2902
1979,5,29,-0.1696
1979,5,30,-0.9395
1979,5,31,-0.0303
1979,6,1,0.0908
1979,6,4,0.1513
1979,6,5,1.3089
1979,6,6,0.6758
1979,6,7,0.4837
1979,6,8,-0.2947
1979,6,11,0.4138
1979,6,12,0.9224
1979,6,13,-0.525
1979,6,14,-0.1075
1979,6,15,-0.1076
1979,6,18,-0.5191
1979,6,19,0.0197
1979,6,20,0.0492
1979,6,21,0.4526
1979,6,22,0.5387
1979,6,25,-0.5359
1979,6,26,-0.4212
1979,6,27,0.6
1979,6,28,0.5182
1979,6,29,0.107
1979,7,2,-0.894
1979,7,3,0.098
1979,7,5,0.333
1979,7,6,1.1618
1979,7,9,0.8203
1979,7,10,-0.2584
1979,7,11,-0.5374
1979,7,12,-0.9166
1979,7,13,-0.3603
1979,7,16,0.4105
1979,7,17,-0.8857
1979,7,18,-0.1375
1979,7,19,-0.0787
1979,7,20,0.2067
1979,7,23,-0.2259
1979,7,24,0.3741
1979,7,25,1.0886
1979,7,26,0.0194
1979,7,27,0
1979,7,30,0.0485
1979,7,31,0.6398
1979,8,1,0.3468
1979,8,2,-0.0672
1979,8,3,-0.0576
1979,8,6,0.2499
1979,8,7,1.2943
1979,8,8,0.3124
1979,8,9,-0.4624
1979,8,10,0.8626
1979,8,13,0.9586
1979,8,14,0.0931
1979,8,15,0.6789
1979,8,16,-0.1478
1979,8,17,0.1943
1979,8,20,0.4894
1979,8,21,0.0735
1979,8,22,0.0735
1979,8,23,-0.3303
1979,8,24,-0.0276
1979,8,27,0.4972
1979,8,28,-0.11
1979,8,29,0
1979,8,30,0
1979,8,31,0.2752
1979,9,4,-1.7197
1979,9,5,-0.968
1979,9,6,0.4229
1979,9,7,0.7581
1979,9,10,0.4737
1979,9,11,-0.6102
1979,9,12,0.2883
1979,9,13,0.0278
1979,9,14,0.8438
1979,9,17,0.0736
1979,9,18,-0.7718
1979,9,19,0.2593
1979,9,20,2.0595
1979,9,21,-0.0362
1979,9,24,-0.7785
1979,9,25,0.0639
1979,9,26,0.2553
1979,9,27,0.2274
1979,9,28,-0.8075
1979,10,1,-0.6952
1979,10,2,0.9488
1979,10,3,0
1979,10,4,0.5292
1979,10,5,0.9985
1979,10,8,-1.2492
1979,10,9,-2.9578
1979,10,10,-1.2473
1979,10,11,-0.2374
1979,10,12,-0.5331
1979,10,15,-1.0814
1979,10,16,-0.1645
1979,10,17,0.1938
1979,10,18,0.2128
1979,10,19,-1.94
1979,10,22,-0.876
1979,10,23,-0.427
1979,10,24,0.1596
1979,10,25,-0.4381
1979,10,26,0.57
1979,10,29,0.1392
1979,10,30,1.9462
1979,10,31,-0.8279
1979,11,1,0.7366
1979,11,2,-0.0585
1979,11,5,-0.6731
1979,11,6,-0.6089
1979,11,7,-1.3142
1979,11,8,0.4306
1979,11,9,1.2064
1979,11,12,1.9702
1979,11,13,-0.5507
1979,11,14,0.4371
1979,11,15,0.7157
1979,11,16,-0.3265
1979,11,19,0.4239
1979,11,20,-0.5181
1979,11,21,0.1929
1979,11,23,0.7508
1979,11,26,2.035
1979,11,27,-0.3933
1979,11,28,0.3666
1979,11,29,0.0375
1979,11,30,-0.6086
1979,12,3,-0.3109
1979,12,4,0.9071
1979,12,5,0.4308
1979,12,6,0.6993
1979,12,7,-0.4444
1979,12,10,0.1395
1979,12,11,-0.1672
1979,12,12,0.0279
1979,12,13,0.1395
1979,12,14,1.161
1979,12,17,0.3764
1979,12,18,-0.9421
1979,12,19,-0.0923
1979,12,20,0.0555
1979,12,21,-0.6189
1979,12,24,0.0651
1979,12,26,0.1115
1979,12,27,0.167
1979,12,28,-0.1112
1979,12,31,0.0927
1980,1,2,-2.0196
1980,1,3,-0.5106
1980,1,4,1.2355
1980,1,7,0.2722
1980,1,8,2.0036
1980,1,9,0.0918
1980,1,10,0.7703
1980,1,11,0.0273
1980,1,14,0.4185
1980,1,15,0.6885
1980,1,16,-0.081
1980,1,17,-0.3152
1980,1,18,0.3342
1980,1,21,0.9273
1980,1,22,-0.5263
1980,1,23,1.7308
1980,1,24,0.2292
1980,1,25,-0.0792
1980,1,28,1.0915
1980,1,29,-0.6791
1980,1,30,0.9906
1980,1,31,-0.9028
1980,2,1,0.8409
1980,2,4,-0.6515
1980,2,5,0.2536
1980,2,6,0.9245
1980,2,7,0.4839
1980,2,8,1.4362
1980,2,11,-0.7037
1980,2,12,0.666
1980,2,13,0.458
1980,2,14,-1.4522
1980,2,15,-1.1223
1980,2,19,-0.7018
1980,2,20,1.6318
1980,2,21,-1.0217
1980,2,22,-0.2082
1980,2,25,-1.4864
1980,2,26,0.5735
1980,2,27,-1.4038
1980,2,28,-0.0267
1980,2,29,1.166
1980,3,3,-1.0206
1980,3,4,0.2489
1980,3,5,-1.463
1980,3,6,-2.2316
1980,3,7,-1.6107
1980,3,10,-0.3648
1980,3,11,1.1924
1980,3,12,-0.8443
1980,3,13,-1.1696
1980,3,14,-0.1799
1980,3,17,-3.0067
1980,3,18,1.7993
1980,3,19,0.2017
1980,3,20,-1.1408
1980,3,21,-0.7855
1980,3,24,-2.9616
1980,3,25,-0.0907
1980,3,26,-0.5142
1980,3,27,-0.4662
1980,3,28,2.5046
1980,3,31,1.4005
1980,4,1,0.0882
1980,4,2,0.4893
1980,4,3,-0.5162
1980,4,7,-1.9187
1980,4,8,1.0081
1980,4,9,1.8874
1980,4,10,0.9407
1980,4,11,-0.2786
1980,4,14,-0.9153
1980,4,15,-0.2042
1980,4,16,-1.0621
1980,4,17,-0.4826
1980,4,18,-0.4948
1980,4,21,-0.7459
1980,4,22,3.6373
1980,4,23,0.2901
1980,4,24,0.6459
1980,4,25,0.728
1980,4,28,0.4564
1980,4,29,0.2083
1980,4,30,0.4062
1980,5,1,-0.7809
1980,5,2,0.1138
1980,5,5,0.7577
1980,5,6,-0.1222
1980,5,7,0.8753
1980,5,8,-0.9797
1980,5,9,-1.3286
1980,5,12,0.0573
1980,5,13,1.4507
1980,5,14,0.5174
1980,5,15,0.131
1980,5,16,0.3365
1980,5,19,0.2981
1980,5,20,-0.0464
1980,5,21,0.0929
1980,5,22,1.1975
1980,5,23,1.4769
1980,5,27,0.7051
1980,5,28,0.5925
1980,5,29,-1.5974
1980,5,30,0.8797
1980,6,2,-0.4315
1980,6,3,-0.2257
1980,6,4,1.9003
1980,6,5,0.151
1980,6,6,0.3724
1980,6,9,0.4505
1980,6,10,0.8355
1980,6,11,1.1861
1980,6,12,-0.431
1980,6,13,0.251
1980,6,16,0.2418
1980,6,17,-0.0517
1980,6,18,0.1982
1980,6,19,-1.3762
1980,6,20,-0.5233
1980,6,23,0.3945
1980,6,24,0.5502
1980,6,25,1.3722
1980,6,26,-0.4541
1980,6,27,-0.1635
1980,6,30,-1.5172
1980,7,1,0.604
1980,7,2,0.6526
1980,7,3,1.5387
1980,7,7,0.7066
1980,7,8,-0.3804
1980,7,9,0.1188
1980,7,10,-0.873
1980,7,11,0.761
1980,7,14,1.8415
1980,7,15,-0.5916
1980,7,16,0.2766
1980,7,17,1.513
1980,7,18,0.4941
1980,7,21,0.3851
1980,7,22,-0.2612
1980,7,23,-0.2128
1980,7,24,-0.1148
1980,7,25,-0.8293
1980,7,28,0.5382
1980,7,29,0.7988
1980,7,30,-0.1389
1980,7,31,-0.4582
1980,8,1,-0.3781
1980,8,4,-0.1898
1980,8,5,-0.1984
1980,8,6,0.6709
1980,8,7,1.4397
1980,8,8,0.2514
1980,8,11,0.9465
1980,8,12,-0.7934
1980,8,13,-0.412
1980,8,14,1.598
1980,8,15,0.3752
1980,8,18,-1.8533
1980,8,19,-0.6402
1980,8,20,0.9543
1980,8,21,1.3654
1980,8,22,0.4464
1980,8,25,-0.6824
1980,8,26,-0.2557
1980,8,27,-1.0574
1980,8,28,-1.1658
1980,8,29,0.2457
1980,9,2,1.1113
1980,9,3,1.9234
1980,9,4,-0.555
1980,9,5,-0.4306
1980,9,8,-1.2572
1980,9,9,0.6163
1980,9,10,0.5964
1980,9,11,0.681
1980,9,12,-0.0955
1980,9,15,0.1036
1980,9,16,0.8514
1980,9,17,1.6806
1980,9,18,-0.3647
1980,9,19,0.662
1980,9,22,0.8897
1980,9,23,-0.7439
1980,9,24,0.7263
1980,9,25,-1.2656
1980,9,26,-1.8412
1980,9,29,-2.224
1980,9,30,1.5542
1980,10,1,1.3311
1980,10,2,0.7551
1980,10,3,0.9681
1980,10,6,1.8557
1980,10,7,-0.5542
1980,10,8,0.4962
1980,10,9,-0.4633
1980,10,10,-0.5723
1980,10,13,1.3355
1980,10,14,-0.0076
1980,10,15,1.2725
1980,10,16,-1.107
1980,10,17,-0.5294
1980,10,20,0.8288
1980,10,21,-0.5807
1980,10,22,0.0607
1980,10,23,-1.8117
1980,10,24,0.247
1980,10,27,-1.5171
1980,10,28,0.1329
1980,10,29,-0.1093
1980,10,30,-1.2665
1980,10,31,0.9344
1980,11,3,1.2317
1980,11,5,1.7746
1980,11,6,-1.8427
1980,11,7,0.2094
1980,11,10,0.2322
1980,11,11,1.3747
1980,11,12,2.537
1980,11,13,1.4117
1980,11,14,0.4836
1980,11,17,0.4375
1980,11,18,1.4156
1980,11,19,-0.4581
1980,11,20,0.9636
1980,11,21,-0.9188
1980,11,24,-0.5751
1980,11,25,0.7375
1980,11,26,0.6029
1980,11,28,0.2497
1980,12,1,-2.3555
1980,12,2,-0.1749
1980,12,3,-0.1898
1980,12,4,-0.1682
1980,12,5,-1.7951
1980,12,8,-2.5517
1980,12,9,-0.0995
1980,12,10,-1.7014
1980,12,11,-0.7017
1980,12,12,1.4683
1980,12,15,0.1702
1980,12,16,0.8884
1980,12,17,1.7534
1980,12,18,0.0828
1980,12,19,0.5263
1980,12,22,1.5557
1980,12,23,-0.3535
1980,12,24,0.4287
1980,12,26,0.5078
1980,12,29,-1.1276
1980,12,30,0.2222
1980,12,31,0.3177
1981,1,2,0.4272
1981,1,5,1.1955
1981,1,6,0.1087
1981,1,7,-2.201
1981,1,8,-1.4954
1981,1,9,0.3156
1981,1,12,0.03
1981,1,13,-0.1723
1981,1,14,0.135
1981,1,15,0.5619
1981,1,16,0.4098
1981,1,19,-0.2968
1981,1,20,-2.0243
1981,1,21,-0.2203
1981,1,22,-0.8374
1981,1,23,-0.023
1981,1,26,-0.2995
1981,1,27,0.9858
1981,1,28,-0.5949
1981,1,29,-0.0767
1981,1,30,-0.5298
1981,2,2,-2.0378
1981,2,3,1.2213
1981,2,4,0.1012
1981,2,5,0.8088
1981,2,6,0.7483
1981,2,9,-1.0184
1981,2,10,-0.0232
1981,2,11,-0.7738
1981,2,12,-0.5926
1981,2,13,-0.3922
1981,2,17,0.6536
1981,2,18,0.5242
1981,2,19,-1.4555
1981,2,20,-0.0237
1981,2,23,0.6083
1981,2,24,0.0314
1981,2,25,0.887
1981,2,26,1.2294
1981,2,27,0.8993
1981,3,2,0.5637
1981,3,3,-1.0984
1981,3,4,0.2298
1981,3,5,-0.7107
1981,3,6,-0.0616
1981,3,9,0.9781
1981,3,10,-0.5034
1981,3,11,-0.3909
1981,3,12,2.4933
1981,3,13,-0.0601
1981,3,16,1.1795
1981,3,17,-0.5643
1981,3,18,0.224
1981,3,19,-0.5662
1981,3,20,0.4646
1981,3,23,1.2008
1981,3,24,-0.7517
1981,3,25,1.8118
1981,3,26,-0.6126
1981,3,27,-1.1888
1981,3,30,-0.2748
1981,3,31,1.2809
1981,4,1,0.4191
1981,4,2,-0.1831
1981,4,3,-0.6089
1981,4,6,-1.1514
1981,4,7,-0.0149
1981,4,8,0.2987
1981,4,9,0.268
1981,4,10,-0.1188
1981,4,13,-1.0111
1981,4,14,-0.353
1981,4,15,1.123
1981,4,16,0.395
1981,4,20,0.5568
1981,4,21,-0.9007
1981,4,22,-0.067
1981,4,23,-0.1491
1981,4,24,0.8959
1981,4,27,0.2516
1981,4,28,-0.8488
1981,4,29,-0.9529
1981,4,30,-0.1804
1981,5,1,-0.0678
1981,5,4,-1.5446
1981,5,5,-0.2679
1981,5,6,0.353
1981,5,7,0.6805
1981,5,8,-0.0076
1981,5,11,-1.4811
1981,5,12,0.7787
1981,5,13,-0.13
1981,5,14,0.5592
1981,5,15,0.6779
1981,5,18,0.2799
1981,5,19,-0.3395
1981,5,20,-0.0681
1981,5,21,-0.1894
1981,5,22,-0.3188
1981,5,26,1.0965
1981,5,27,0.7532
1981,5,28,-0.2392
1981,5,29,-0.6444
1981,6,1,-0.1358
1981,6,2,-1.3519
1981,6,3,0.0689
1981,6,4,0.1913
1981,6,5,0.9621
1981,6,8,0.0151
1981,6,9,-0.2042
1981,6,10,0.2652
1981,6,11,1.0807
1981,6,12,-0.1944
1981,6,15,0.0899
1981,6,16,-1.0927
1981,6,17,0.8854
1981,6,18,-1.2601
1981,6,19,0.4786
1981,6,22,-0.2419
1981,6,23,1.061
1981,6,24,-0.5174
1981,6,25,0.1131
1981,6,26,-0.1882
1981,6,29,-0.5054
1981,6,30,-0.5156
1981,7,1,-1.0975
1981,7,2,-0.8708
1981,7,6,-0.9873
1981,7,7,0.683
1981,7,8,0.0624
1981,7,9,0.7637
1981,7,10,0.0541
1981,7,13,0.2087
1981,7,14,0.0077
1981,7,15,0.4628
1981,7,16,0.0691
1981,7,17,0.3222
1981,7,20,-1.5601
1981,7,21,-0.2952
1981,7,22,-0.9428
1981,7,23,0.2124
1981,7,24,0.832
1981,7,27,1.121
1981,7,28,-0.5851
1981,7,29,0.0155
1981,7,30,0.6581
1981,7,31,0.6999
1981,8,3,-0.3361
1981,8,4,0.5365
1981,8,5,1.1358
1981,8,6,-0.0226
1981,8,7,-0.671
1981,8,10,0.5996
1981,8,11,0.9884
1981,8,12,-0.3362
1981,8,13,0.0825
1981,8,14,-0.764
1981,8,17,-0.9586
1981,8,18,-0.8459
1981,8,19,0.2921
1981,8,20,0.1533
1981,8,21,-1.1171
1981,8,24,-2.8863
1981,8,25,-0.2948
1981,8,26,-0.1359
1981,8,27,-1.1604
1981,8,28,0.4615
1981,8,31,-1.0397
1981,9,1,0.1873
1981,9,2,0.3821
1981,9,3,-1.822
1981,9,4,-0.965
1981,9,8,-1.7407
1981,9,9,0.356
1981,9,10,1.4696
1981,9,11,1.2236
1981,9,14,-0.7812
1981,9,15,-0.7376
1981,9,16,-0.7514
1981,9,17,-1.447
1981,9,18,-0.7597
1981,9,21,0.8429
1981,9,22,-0.4777
1981,9,23,-0.8828
1981,9,24,-0.5534
1981,9,25,-1.9477
1981,9,28,2.4475
1981,9,29,0.3549
1981,9,30,0.207
1981,10,1,0.7747
1981,10,2,1.9474
1981,10,5,0.1257
1981,10,6,-0.1004
1981,10,7,1.6082
1981,10,8,0.8243
1981,10,9,-0.7031
1981,10,12,-0.1976
1981,10,13,-0.3548
1981,10,14,-1.6393
1981,10,15,0.766
1981,10,16,-0.4344
1981,10,19,-0.1762
1981,10,20,1.0926
1981,10,21,-0.1497
1981,10,22,-0.383
1981,10,23,-0.8693
1981,10,26,-0.371
1981,10,27,0.9563
1981,10,28,0.1341
1981,10,29,-0.3265
1981,10,30,2.377
1981,11,2,1.8952
1981,11,3,0.4831
1981,11,4,-0.0481
1981,11,5,-0.962
1981,11,6,-0.7042
1981,11,9,0.5054
1981,11,10,-0.4785
1981,11,11,0.1793
1981,11,12,0.2197
1981,11,13,-1.2339
1981,11,16,-1.1753
1981,11,17,0.7568
1981,11,18,-0.7346
1981,11,19,0.3742
1981,11,20,0.8284
1981,11,23,-0.0904
1981,11,24,1.5707
1981,11,25,0.4372
1981,11,27,0.8384
1981,11,30,1.0073
1981,12,1,-0.1979
1981,12,2,-1.1182
